year,region,attack_type,target_type,weapon_type,incidents,killed,wounded,success_rate
2013,South Asia,Assassination,Violent Political Party,Firearms,30,33,18,0.8
2013,South Asia,Assassination,Violent Political Party,Incendiary,2,0,0,0.0
2013,South Asia,Assassination,Violent Political Party,Melee,1,1,0,1.0
2013,South Asia,Assassination,Violent Political Party,Unknown,1,0,0,0.0
2013,South Asia,Bombing/Explosion,Airports & Aircraft,Explosives,5,9,10,1.0
2013,South Asia,Bombing/Explosion,Business,Explosives,167,137,463,0.8562874251497006
2013,South Asia,Bombing/Explosion,Educational Institution,Explosives,143,43,153,0.8041958041958042
2013,South Asia,Bombing/Explosion,Government (Diplomatic),Explosives,11,41,57,0.8181818181818182
2013,South Asia,Bombing/Explosion,Government (General),Explosives,211,325,860,0.7914691943127962
2013,South Asia,Bombing/Explosion,Journalists & Media,Explosives,7,6,21,1.0
2013,South Asia,Bombing/Explosion,Maritime,Explosives,1,0,0,0.0
2013,South Asia,Bombing/Explosion,Military,Explosives,458,811,1326,0.9192139737991266
2013,South Asia,Bombing/Explosion,NGO,Explosives,7,3,2,1.0
2013,South Asia,Bombing/Explosion,Other,Explosives,2,0,1,1.0
2013,South Asia,Bombing/Explosion,Police,Explosives,486,744,1559,0.8930041152263375
2013,South Asia,Bombing/Explosion,Private Citizens & Property,Explosives,531,942,2057,0.896421845574388
2013,South Asia,Bombing/Explosion,Religious Figures/Institutions,Explosives,60,333,800,0.8333333333333334
2013,South Asia,Bombing/Explosion,Telecommunication,Explosives,14,0,0,0.9285714285714286
2013,South Asia,Bombing/Explosion,Terrorists/Non-State Militia,Explosives,29,47,96,0.7931034482758621
2013,South Asia,Bombing/Explosion,Tourists,Explosives,1,0,0,0.0
2013,South Asia,Bombing/Explosion,Transportation,Explosives,90,103,235,0.7555555555555555
2013,South Asia,Bombing/Explosion,Unknown,Explosives,254,122,23,0.3031496062992126
2013,South Asia,Bombing/Explosion,Utilities,Explosives,66,6,19,0.803030303030303
2013,South Asia,Bombing/Explosion,Violent Political Party,Explosives,70,37,318,0.7
2013,South Asia,Facility/Infrastructure Attack,Business,Firearms,11,5,5,1.0
2013,South Asia,Facility/Infrastructure Attack,Business,Incendiary,16,0,8,1.0
2013,South Asia,Facility/Infrastructure Attack,Educational Institution,Firearms,2,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Educational Institution,Incendiary,13,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Government (General),Firearms,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Government (General),Incendiary,11,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Government (General),"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Journalists & Media,Firearms,2,0,3,1.0
2013,South Asia,Facility/Infrastructure Attack,Journalists & Media,Incendiary,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Military,Firearms,26,24,11,0.9615384615384616
2013,South Asia,Facility/Infrastructure Attack,Military,Incendiary,4,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Military,Unknown,1,0,2,0.0
2013,South Asia,Facility/Infrastructure Attack,Other,Incendiary,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Police,Firearms,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Police,Incendiary,11,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Private Citizens & Property,Firearms,3,2,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,31,0,1,1.0
2013,South Asia,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,1,5,1,1.0
2013,South Asia,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,6,0,0,0.8333333333333334
2013,South Asia,Facility/Infrastructure Attack,Telecommunication,Firearms,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Telecommunication,Incendiary,8,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Terrorists/Non-State Militia,Firearms,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Terrorists/Non-State Militia,Incendiary,2,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Terrorists/Non-State Militia,Unknown,1,2,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Transportation,Firearms,3,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Transportation,Incendiary,18,0,2,1.0
2013,South Asia,Facility/Infrastructure Attack,Transportation,Sabotage Equipment,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Unknown,Incendiary,2,0,2,1.0
2013,South Asia,Facility/Infrastructure Attack,Utilities,Firearms,7,3,14,1.0
2013,South Asia,Facility/Infrastructure Attack,Utilities,Incendiary,2,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Violent Political Party,Firearms,1,0,0,1.0
2013,South Asia,Facility/Infrastructure Attack,Violent Political Party,Incendiary,12,0,0,1.0
2013,South Asia,Hijacking,Educational Institution,Firearms,1,0,0,1.0
2013,South Asia,Hijacking,Police,Firearms,2,6,4,1.0
2013,South Asia,Hostage Taking (Barricade Incident),Business,Explosives,2,15,30,1.0
2013,South Asia,Hostage Taking (Barricade Incident),Journalists & Media,Incendiary,1,0,2,1.0
2013,South Asia,Hostage Taking (Barricade Incident),Police,Explosives,2,4,5,1.0
2013,South Asia,Hostage Taking (Barricade Incident),Police,Firearms,2,3,1,1.0
2013,South Asia,Hostage Taking (Barricade Incident),Private Citizens & Property,Melee,1,1,2,1.0
2013,South Asia,Hostage Taking (Kidnapping),Business,Firearms,33,11,3,0.9393939393939394
2013,South Asia,Hostage Taking (Kidnapping),Business,Unknown,8,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Educational Institution,Firearms,5,2,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Educational Institution,Incendiary,1,1,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Educational Institution,Unknown,3,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Government (Diplomatic),Firearms,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Government (General),Explosives,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Government (General),Firearms,39,38,4,0.9743589743589743
2013,South Asia,Hostage Taking (Kidnapping),Government (General),Melee,1,1,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Government (General),Unknown,13,1,0,0.9230769230769231
2013,South Asia,Hostage Taking (Kidnapping),Journalists & Media,Firearms,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Journalists & Media,Unknown,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Military,Explosives,5,31,28,1.0
2013,South Asia,Hostage Taking (Kidnapping),Military,Firearms,8,38,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Military,Melee,2,4,2,1.0
2013,South Asia,Hostage Taking (Kidnapping),Military,Unknown,3,3,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),NGO,Firearms,11,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),NGO,Unknown,3,0,1,1.0
2013,South Asia,Hostage Taking (Kidnapping),Police,Chemical,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Police,Firearms,21,74,38,1.0
2013,South Asia,Hostage Taking (Kidnapping),Police,Melee,4,12,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Police,Unknown,7,7,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Explosives,1,0,1,1.0
2013,South Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,47,52,20,0.9574468085106383
2013,South Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Melee,4,6,6,1.0
2013,South Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Other,1,0,3,1.0
2013,South Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,26,9,2,0.9615384615384616
2013,South Asia,Hostage Taking (Kidnapping),Religious Figures/Institutions,Firearms,5,1,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Telecommunication,Firearms,6,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Telecommunication,Incendiary,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Firearms,4,3,3,1.0
2013,South Asia,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Melee,2,4,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Tourists,Firearms,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Transportation,Unknown,1,0,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Utilities,Explosives,1,8,0,1.0
2013,South Asia,Hostage Taking (Kidnapping),Violent Political Party,Firearms,5,7,5,1.0
2013,South Asia,Hostage Taking (Kidnapping),Violent Political Party,Unknown,4,3,0,1.0
2013,South Asia,Unarmed Assault,Educational Institution,Chemical,5,0,330,1.0
2013,South Asia,Unarmed Assault,Educational Institution,Incendiary,1,0,2,1.0
2013,South Asia,Unarmed Assault,Government (General),Melee,1,0,1,1.0
2013,South Asia,Unarmed Assault,Journalists & Media,Melee,2,0,2,1.0
2013,South Asia,Unarmed Assault,Police,Chemical,1,0,250,1.0
2013,South Asia,Unarmed Assault,Police,Melee,1,0,1,1.0
2013,South Asia,Unarmed Assault,Private Citizens & Property,Chemical,1,0,4,1.0
2013,South Asia,Unarmed Assault,Private Citizens & Property,Melee,5,0,19,1.0
2013,South Asia,Unarmed Assault,Religious Figures/Institutions,Other,1,0,12,1.0
2013,South Asia,Unknown,Educational Institution,Unknown,1,0,0,1.0
2013,South Asia,Unknown,Government (General),Unknown,6,4,0,0.8333333333333334
2013,South Asia,Unknown,Journalists & Media,Unknown,2,0,1,0.5
2013,South Asia,Unknown,Military,Unknown,41,64,94,0.9024390243902439
2013,South Asia,Unknown,Police,Unknown,46,143,104,0.8913043478260869
2013,South Asia,Unknown,Private Citizens & Property,Unknown,6,3,4,0.6666666666666666
2013,South Asia,Unknown,Religious Figures/Institutions,Unknown,1,1,0,1.0
2013,South Asia,Unknown,Terrorists/Non-State Militia,Unknown,1,2,3,1.0
2013,South Asia,Unknown,Violent Political Party,Unknown,8,6,7,0.875
2013,Southeast Asia,Armed Assault,Business,Firearms,13,20,21,1.0
2013,Southeast Asia,Armed Assault,Business,Incendiary,1,0,1,1.0
2013,Southeast Asia,Armed Assault,Educational Institution,Firearms,19,8,16,1.0
2013,Southeast Asia,Armed Assault,Government (General),Explosives,2,0,0,0.5
2013,Southeast Asia,Armed Assault,Government (General),Firearms,88,77,75,0.9659090909090909
2013,Southeast Asia,Armed Assault,Journalists & Media,Firearms,4,4,0,1.0
2013,Southeast Asia,Armed Assault,Military,Explosives,12,5,21,1.0
2013,Southeast Asia,Armed Assault,Military,Firearms,126,146,120,0.873015873015873
2013,Southeast Asia,Armed Assault,NGO,Firearms,2,6,2,1.0
2013,Southeast Asia,Armed Assault,Other,Firearms,1,0,1,1.0
2013,Southeast Asia,Armed Assault,Police,Explosives,7,11,7,1.0
2013,Southeast Asia,Armed Assault,Police,Firearms,42,47,36,0.8333333333333334
2013,Southeast Asia,Armed Assault,Police,Incendiary,1,0,0,0.0
2013,Southeast Asia,Armed Assault,Private Citizens & Property,Explosives,6,0,2,1.0
2013,Southeast Asia,Armed Assault,Private Citizens & Property,Firearms,37,36,30,0.9459459459459459
2013,Southeast Asia,Armed Assault,Private Citizens & Property,Melee,1,1,0,1.0
2013,Southeast Asia,Armed Assault,Religious Figures/Institutions,Firearms,5,6,1,0.8
2013,Southeast Asia,Armed Assault,Telecommunication,Firearms,1,0,1,1.0
2013,Southeast Asia,Armed Assault,Transportation,Firearms,1,0,3,1.0
2013,Southeast Asia,Assassination,Educational Institution,Firearms,1,1,0,1.0
2013,Southeast Asia,Assassination,Government (General),Explosives,10,5,6,0.2
2013,Southeast Asia,Assassination,Government (General),Firearms,94,82,67,0.574468085106383
2013,Southeast Asia,Assassination,Journalists & Media,Firearms,6,5,1,0.8333333333333334
2013,Southeast Asia,Assassination,Military,Firearms,2,2,2,1.0
2013,Southeast Asia,Assassination,Police,Firearms,2,1,0,0.5
2013,Southeast Asia,Assassination,Private Citizens & Property,Explosives,1,0,0,0.0
2013,Southeast Asia,Assassination,Private Citizens & Property,Firearms,11,7,4,0.5454545454545454
2013,Southeast Asia,Assassination,Religious Figures/Institutions,Firearms,1,0,2,0.0
2013,Southeast Asia,Assassination,Terrorists/Non-State Militia,Firearms,1,1,0,1.0
2013,Southeast Asia,Bombing/Explosion,Business,Explosives,90,21,152,0.7888888888888889
2013,Southeast Asia,Bombing/Explosion,Educational Institution,Explosives,12,5,17,0.9166666666666666
2013,Southeast Asia,Bombing/Explosion,Government (General),Explosives,38,12,67,0.868421052631579
2013,Southeast Asia,Bombing/Explosion,Journalists & Media,Explosives,3,0,1,1.0
2013,Southeast Asia,Bombing/Explosion,Maritime,Explosives,2,0,0,1.0
2013,Southeast Asia,Bombing/Explosion,Military,Explosives,157,118,415,0.9299363057324841
2013,Southeast Asia,Bombing/Explosion,Police,Explosives,67,34,163,0.9402985074626866
2013,Southeast Asia,Bombing/Explosion,Private Citizens & Property,Explosives,44,5,60,0.7954545454545454
2013,Southeast Asia,Bombing/Explosion,Religious Figures/Institutions,Explosives,11,8,19,0.9090909090909091
2013,Southeast Asia,Bombing/Explosion,Telecommunication,Explosives,4,0,1,1.0
2013,Southeast Asia,Bombing/Explosion,Terrorists/Non-State Militia,Explosives,1,0,5,1.0
2013,Southeast Asia,Bombing/Explosion,Tourists,Explosives,2,0,1,0.5
2013,Southeast Asia,Bombing/Explosion,Transportation,Explosives,12,5,7,0.8333333333333334
2013,Southeast Asia,Bombing/Explosion,Unknown,Explosives,17,0,0,0.4117647058823529
2013,Southeast Asia,Bombing/Explosion,Utilities,Explosives,9,0,3,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Business,Firearms,15,1,4,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Business,Incendiary,35,5,5,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Business,Melee,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Business,Unknown,3,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Educational Institution,Firearms,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Educational Institution,Incendiary,4,0,0,0.75
2013,Southeast Asia,Facility/Infrastructure Attack,Government (General),Incendiary,34,0,1,0.9705882352941176
2013,Southeast Asia,Facility/Infrastructure Attack,Maritime,Firearms,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Military,Firearms,1,0,1,0.0
2013,Southeast Asia,Facility/Infrastructure Attack,Military,Incendiary,2,0,0,0.5
2013,Southeast Asia,Facility/Infrastructure Attack,Other,Incendiary,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Police,Incendiary,5,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Police,Sabotage Equipment,1,4,7,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Private Citizens & Property,Firearms,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,8,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,5,0,0,0.8
2013,Southeast Asia,Facility/Infrastructure Attack,Telecommunication,Incendiary,11,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Transportation,Firearms,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Transportation,Incendiary,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Unknown,Incendiary,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Utilities,Firearms,2,0,1,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Utilities,Incendiary,1,0,0,1.0
2013,Southeast Asia,Facility/Infrastructure Attack,Utilities,Sabotage Equipment,1,0,0,1.0
2013,Southeast Asia,Hijacking,Private Citizens & Property,Firearms,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Barricade Incident),Business,Firearms,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Barricade Incident),Business,Unknown,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Barricade Incident),Government (General),Firearms,1,0,1,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Business,Firearms,16,8,1,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Business,Unknown,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Educational Institution,Firearms,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Government (General),Firearms,5,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Government (General),Unknown,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Journalists & Media,Firearms,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Maritime,Firearms,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Military,Firearms,11,4,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Military,Unknown,4,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),NGO,Firearms,1,0,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Police,Firearms,10,7,12,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,9,3,0,1.0
2013,Southeast Asia,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,2,0,0,1.0
2013,Southeast Asia,Unarmed Assault,Journalists & Media,Other,1,0,2,1.0
2013,Southeast Asia,Unarmed Assault,Private Citizens & Property,Melee,1,0,0,1.0
2013,Southeast Asia,Unknown,Government (General),Unknown,2,0,0,1.0
2013,Southeast Asia,Unknown,Military,Unknown,8,9,7,0.875
2013,Southeast Asia,Unknown,Police,Unknown,3,3,16,1.0
2013,Southeast Asia,Unknown,Private Citizens & Property,Unknown,3,0,4,1.0
2013,Sub-Saharan Africa,Armed Assault,Airports & Aircraft,Firearms,3,20,1,0.6666666666666666
2013,Sub-Saharan Africa,Armed Assault,Business,Explosives,11,69,43,1.0
2013,Sub-Saharan Africa,Armed Assault,Business,Firearms,16,116,27,1.0
2013,Sub-Saharan Africa,Armed Assault,Educational Institution,Explosives,1,11,7,1.0
2013,Sub-Saharan Africa,Armed Assault,Educational Institution,Firearms,10,108,33,1.0
2013,Sub-Saharan Africa,Armed Assault,Government (Diplomatic),Explosives,4,33,52,1.0
2013,Sub-Saharan Africa,Armed Assault,Government (Diplomatic),Firearms,16,31,21,1.0
2013,Sub-Saharan Africa,Armed Assault,Government (Diplomatic),Melee,1,1,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Government (General),Explosives,1,0,1,1.0
2013,Sub-Saharan Africa,Armed Assault,Government (General),Firearms,24,73,19,1.0
2013,Sub-Saharan Africa,Armed Assault,Government (General),Incendiary,3,26,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Journalists & Media,Firearms,3,2,2,1.0
2013,Sub-Saharan Africa,Armed Assault,Military,Explosives,19,95,41,1.0
2013,Sub-Saharan Africa,Armed Assault,Military,Firearms,64,251,107,0.953125
2013,Sub-Saharan Africa,Armed Assault,Military,Incendiary,1,20,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Military,Melee,1,1,0,1.0
2013,Sub-Saharan Africa,Armed Assault,NGO,Firearms,3,3,1,0.6666666666666666
2013,Sub-Saharan Africa,Armed Assault,Police,Explosives,29,207,29,1.0
2013,Sub-Saharan Africa,Armed Assault,Police,Firearms,46,160,47,0.9782608695652174
2013,Sub-Saharan Africa,Armed Assault,Police,Incendiary,1,0,0,0.0
2013,Sub-Saharan Africa,Armed Assault,Private Citizens & Property,Explosives,5,135,25,1.0
2013,Sub-Saharan Africa,Armed Assault,Private Citizens & Property,Firearms,94,690,159,0.9787234042553191
2013,Sub-Saharan Africa,Armed Assault,Private Citizens & Property,Incendiary,6,34,41,1.0
2013,Sub-Saharan Africa,Armed Assault,Private Citizens & Property,Melee,8,19,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Religious Figures/Institutions,Explosives,2,2,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Religious Figures/Institutions,Firearms,21,173,64,1.0
2013,Sub-Saharan Africa,Armed Assault,Religious Figures/Institutions,Incendiary,1,0,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Terrorists/Non-State Militia,Explosives,2,10,0,1.0
2013,Sub-Saharan Africa,Armed Assault,Terrorists/Non-State Militia,Firearms,5,60,11,1.0
2013,Sub-Saharan Africa,Armed Assault,Tourists,Firearms,1,5,25,1.0
2013,Sub-Saharan Africa,Armed Assault,Transportation,Firearms,7,17,35,1.0
2013,Sub-Saharan Africa,Armed Assault,Utilities,Firearms,2,7,0,1.0
2013,Sub-Saharan Africa,Assassination,Government (General),Explosives,6,21,33,0.0
2013,Sub-Saharan Africa,Assassination,Government (General),Firearms,28,14,18,0.39285714285714285
2013,Sub-Saharan Africa,Assassination,Government (General),Unknown,2,3,0,1.0
2013,Sub-Saharan Africa,Assassination,Journalists & Media,Firearms,8,6,1,0.75
2013,Sub-Saharan Africa,Assassination,Military,Firearms,1,0,0,0.0
2013,Sub-Saharan Africa,Assassination,Police,Explosives,1,0,0,0.0
2013,Sub-Saharan Africa,Assassination,Police,Firearms,3,3,0,1.0
2013,Sub-Saharan Africa,Assassination,Private Citizens & Property,Firearms,6,10,19,0.6666666666666666
2013,Sub-Saharan Africa,Assassination,Religious Figures/Institutions,Firearms,4,7,3,1.0
2013,Sub-Saharan Africa,Assassination,Religious Figures/Institutions,Unknown,1,1,0,1.0
2013,Sub-Saharan Africa,Assassination,Violent Political Party,Firearms,2,2,0,1.0
2013,Sub-Saharan Africa,Bombing/Explosion,Airports & Aircraft,Explosives,5,0,0,0.8
2013,Sub-Saharan Africa,Bombing/Explosion,Business,Explosives,32,79,140,0.875
2013,Sub-Saharan Africa,Bombing/Explosion,Educational Institution,Explosives,5,11,6,0.8
2013,Sub-Saharan Africa,Bombing/Explosion,Government (Diplomatic),Explosives,12,44,115,1.0
2013,Sub-Saharan Africa,Bombing/Explosion,Government (General),Explosives,28,59,92,0.8928571428571429
2013,Sub-Saharan Africa,Bombing/Explosion,Journalists & Media,Explosives,2,0,1,0.5
2013,Sub-Saharan Africa,Bombing/Explosion,Military,Chemical,1,2,1,1.0
2013,Sub-Saharan Africa,Bombing/Explosion,Military,Explosives,125,396,306,0.992
2013,Sub-Saharan Africa,Bombing/Explosion,NGO,Explosives,2,5,3,1.0
2013,Sub-Saharan Africa,Bombing/Explosion,Police,Explosives,29,54,47,0.9310344827586207
2013,Sub-Saharan Africa,Bombing/Explosion,Private Citizens & Property,Explosives,47,94,187,0.9148936170212766
2013,Sub-Saharan Africa,Bombing/Explosion,Religious Figures/Institutions,Explosives,5,4,16,0.8
2013,Sub-Saharan Africa,Bombing/Explosion,Terrorists/Non-State Militia,Explosives,4,7,6,1.0
2013,Sub-Saharan Africa,Bombing/Explosion,Tourists,Explosives,1,0,0,0.0
2013,Sub-Saharan Africa,Bombing/Explosion,Transportation,Explosives,8,52,129,1.0
2013,Sub-Saharan Africa,Bombing/Explosion,Unknown,Explosives,16,9,0,0.875
2013,Sub-Saharan Africa,Bombing/Explosion,Utilities,Explosives,4,0,2,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Business,Incendiary,2,0,0,0.5
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Educational Institution,Incendiary,5,0,0,0.8
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Government (Diplomatic),Firearms,4,12,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Government (General),Firearms,3,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Government (General),Incendiary,5,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Journalists & Media,Firearms,2,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Journalists & Media,Incendiary,1,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Journalists & Media,Other,1,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Military,Firearms,1,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Military,Incendiary,1,0,5,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Police,Firearms,1,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Police,Incendiary,1,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Private Citizens & Property,Firearms,5,14,15,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,4,0,0,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,1,1,4,1.0
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,3,0,0,0.6666666666666666
2013,Sub-Saharan Africa,Facility/Infrastructure Attack,Telecommunication,Incendiary,2,0,0,1.0
2013,Sub-Saharan Africa,Hijacking,Business,Firearms,1,0,0,1.0
2013,Sub-Saharan Africa,Hijacking,Military,Unknown,2,5,0,0.5
2013,Sub-Saharan Africa,Hijacking,Transportation,Firearms,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Barricade Incident),Business,Explosives,1,72,201,1.0
2013,Sub-Saharan Africa,Hostage Taking (Barricade Incident),Journalists & Media,Firearms,1,8,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Business,Explosives,1,8,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Business,Firearms,11,13,6,0.7272727272727273
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Business,Unknown,3,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Educational Institution,Firearms,5,3,1,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Educational Institution,Melee,1,1,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Educational Institution,Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Government (Diplomatic),Firearms,2,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Government (Diplomatic),Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Government (General),Firearms,12,2,3,0.9166666666666666
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Government (General),Unknown,2,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Journalists & Media,Melee,1,2,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Maritime,Firearms,2,3,5,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Military,Explosives,1,70,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Military,Firearms,2,2,3,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Military,Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),NGO,Firearms,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),NGO,Unknown,1,0,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Police,Explosives,1,11,0,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Police,Firearms,5,25,3,0.8
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Explosives,3,79,87,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms,12,56,19,1.0
2013,Sub-Saharan Africa,Hostage Taking (Kidnapping),Private Citizens & Property,Incendiary,2,0,0,1.0
